author
Corey Minyard
Shawn Lin
Sebastian Reichel
Sean Paul
Jesper Nilsson
Fabrizio Castro
Marcelo Tosatti
Matthew Garrett
Francois Romieu
Miao Xie
Kirill Tkhai
Wanpeng Li
Jeff Kirsher
Pavel Shilovsky
Roland McGrath
Cornelia Huck
Devin Heitmueller
Ian Campbell
Andrzej Pietrasiewicz
Kay Sievers
Sonic Zhang
Nishka Dasgupta
Miquel Raynal
Mark Fasheh
Christoffer Dall
Heikki Krogerus
Qu Wenruo
Yuval Mintz
Ursula Braun
Shannon Nelson
Jason Wang
Vladimir Zapolskiy
Bj酶rn Mork
Mika Kuoppala
Marc Kleine-Budde
Boris BREZILLON
Gerd Hoffmann
Gustavo Padovan
Rabin Vincent
Parav Pandit
Jussi Kivilinna
Tetsuo Handa
James Simmons
Santosh Shilimkar
Robert Jarzmik
Michael Neuling
Gleb Natapov
Geliang Tang
Nikolay Aleksandrov
Sarah Sharp
Alex Williamson
Wu Fengguang
Grygorii Strashko
Jouni Malinen
Eric Miao
Tom Herbert
Nishanth Menon
Zhang Rui
Ryusuke Konishi
Pavel Machek
Lai Jiangshan
Sara Sharon
Dmitry Osipenko
Matt Fleming
Cyrill Gorcunov
Jeff Mahoney
John Crispin
Vlad Yasevich
Stefan Wahren
Andrey Smirnov
Evan Quan
Brian Foster
Biju Das
Amitkumar Karwar
Andrew Vasquez
Arik Nemtsov
Chanwoo Choi
Liu Bo
Benjamin Romer
Tomasz Figa
Huang Rui
Gabor Juhos
Rajkumar Manoharan
Cong Wang
Vitaly Kuznetsov
Davidlohr Bueso
Alexandre Courbot
Xiao Guangrong
Tony Luck
Julian Wiedmann
Vasanthakumar Thiagarajan
Or Gerlitz
Peter Chen
Samuel Ortiz
David Hildenbrand
Rodrigo Vivi
Keith Busch
Leo Kim
Gerrit Renker
Damien Lespiau
Leon Romanovsky
Filipe Manana
Sean Christopherson
Jean-Francois Moine
Finn Thain
Roger Quadros
Philipp Reisner
Shuah Khan
Jesse Brandeburg
Christian Borntraeger
Alexander Graf
Ajay Singh
David Rientjes
Christian Lamparter
Tobias Klauser
Atsushi Nemoto
Lars Ellenberg
Robert Richter
Luciano Coelho
Gavin Shan
Max Filippov
Hauke Mehrtens
Thomas Hellstrom
Bhumika Goyal
Mike Snitzer
Tvrtko Ursulin
Michal Hocko
YOSHIFUJI Hideaki
Matt Carlson
Sebastian Ott
Benjamin Tissoires
Anson Huang
Eric Anholt
Nick Piggin
Ben Widawsky
Eliad Peller
Laxman Dewangan
Michael Hennerich
Shaohua Li
Nikolay Borisov
Eric Sandeen
Rob Clark
Sudip Mukherjee
Rasmus Villemoes
Michal Kazior
Alexander Shiyan
Daniel Lezcano
Helge Deller
Archit Taneja
Sergio Paracuellos
Mike Christie
Jerome Brunet
Johannes Weiner
Yoshihiro Shimoda
Dominik Brodowski
Lucas Stach
Srinivas Kandagatla
Xin Long
Bartosz Golaszewski
Sagi Grimberg
stephen hemminger
Mikulas Patocka
Marek Vasut
Anton Vorontsov
Ezequiel Garcia
Eric Paris
Alexander Aring
Jacob Keller
Andreas Gruenbacher
Heiko Stuebner
Nicholas Bellinger
Jiang Liu
Neil Armstrong
Harvey Harrison
Peter Hurley
Jesse Barnes
Wey-Yi Guy
Paul Walmsley
Sven Eckelmann
Kevin Hilman
Mike Rapoport
James Bottomley
Mel Gorman
Mark Rutland
Vineet Gupta
Ilya Dryomov
Sage Weil
Paulo Zanoni
Ming Lei
Sakari Ailus
Hugh Dickins
Pavel Emelyanov
Daniel Mack
Charles Keepax
Sujith Manoharan
Grant Likely
Lennert Buytenhek
Brian Norris
Li Zefan
FUJITA Tomonori
Maarten Lankhorst
Kalle Valo
Ido Schimmel
Lorenzo Bianconi
Steven Whitehouse
Takashi Sakamoto
Fabian Frederick
Nicolas Pitre
Kumar Gala
Stefan Richter
Clemens Ladisch
Bill Pemberton
Rex Zhu
Ulf Hansson
Sylwester Nawrocki
Stanislaw Gruszka
Arvind Yadav
David Brownell
Greg Ungerer
Christoph Lameter
Chao Yu
Akinobu Mita
Andy Lutomirski
Jeremy Fitzhardinge
Stephen Warren
Artem Bityutskiy
Aaro Koskinen
Tomas Winkler
Paolo Bonzini
Martin Schwidefsky
Thomas Petazzoni
Roland Dreier
Sascha Hauer
Jonathan Cameron
Eric Biggers
Bob Moore
Pablo Neira
Simon Horman
Vinod Koul
Stephen Rothwell
David Sterba
Shawn Guo
Miklos Szeredi
Jaegeuk Kim
Michael Chan
Masami Hiramatsu
Rusty Russell
Avi Kivity
Guennadi Liakhovetski
Josef Bacik
Philipp Zabel
Lee Jones
Marcel Holtmann
Steve French
Alex Elder
Markus Elfring
Chris Mason
Johan Hedberg
Emmanuel Grumbach
Malcolm Priestley
Jakub Kicinski
Antti Palosaari
Dave Chinner
Paul Mackerras
Yinghai Lu
Namhyung Kim
Felix Fietkau
Alexey Dobriyan
Jiri Pirko
Jani Nikula
David Woodhouse
Alan Stern
Jeff Garzik
Alexander Duyck
Adrian Hunter
Jes Sorensen
Larry Finger
James Smart
Jiri Slaby
Will Deacon
Oleg Nesterov
Ian Abbott
Patrick McHardy
Jeff Layton
Tomi Valkeinen
Joerg Roedel
Borislav Petkov
Michael Ellerman
Jan Kara
Chuck Lever
Kees Cook
Stephen Boyd
Benjamin Herrenschmidt
Andrew Morton
Jingoo Han
Jean Delvare
Guenter Roeck
Stephen Hemminger
Wei Yongjun
Andi Kleen
Alan Cox
Sachin Kamat
Thierry Reding
Jens Axboe
Ralf Baechle
Tony Lindgren
Julia Lawall
Wolfram Sang
Lars-Peter Clausen
Bjorn Helgaas
Bartlomiej Zolnierkiewicz
Steven Rostedt
Paul Mundt
Axel Lin
Ben Skeggs
Laurent Pinchart
Trond Myklebust
Dave Airlie
Olof Johansson
Dan Carpenter
Hans Verkuil
Geert Uytterhoeven
Johannes Berg
Mark Brown
